video_number,primary_view,start_frame,end_frame,position,difficulty,armstand,rotation_type,ss_no,tw_no,final_score
13.0,0.0,56903.0,57003.0,1.0,3.2,0.0,0.0,5.0,3.0,75.2
13.0,0.0,58697.0,58803.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
13.0,0.0,60515.0,60623.0,1.0,3.2,0.0,0.0,5.0,3.0,76.8
13.0,0.0,62310.0,62424.0,1.0,3.2,0.0,0.0,5.0,3.0,86.4
14.0,0.0,1060.0,1210.0,1.0,3.0,0.0,1.0,7.0,0.0,49.5
14.0,0.0,2510.0,2594.0,0.0,3.1,1.0,1.0,4.0,2.0,63.55
14.0,0.0,3680.0,3764.0,0.0,2.8,0.0,0.0,3.0,5.0,57.4
14.0,0.0,4984.0,5072.0,1.0,3.2,0.0,0.0,5.0,3.0,67.2
14.0,0.0,6716.0,6822.0,2.0,3.3,0.0,0.0,7.0,0.0,44.55
14.0,0.0,8056.0,8142.0,2.0,2.8,0.0,3.0,5.0,0.0,28.0
14.0,0.0,9732.0,9814.0,0.0,3.2,1.0,0.0,4.0,5.0,57.6
14.0,0.0,11120.0,11206.0,1.0,2.9,0.0,0.0,5.0,0.0,52.2
14.0,0.0,12650.0,12728.0,1.0,2.9,0.0,0.0,5.0,0.0,56.55
14.0,0.0,13928.0,14036.0,1.0,3.0,0.0,1.0,7.0,0.0,46.5
14.0,0.0,15462.0,15534.0,0.0,3.2,1.0,0.0,4.0,5.0,62.4
14.0,0.0,16842.0,16952.0,1.0,2.8,0.0,2.0,5.0,0.0,42.0
14.0,0.0,18060.0,18142.0,1.0,2.9,0.0,0.0,5.0,0.0,56.55
14.0,0.0,19532.0,19626.0,2.0,3.3,1.0,0.0,6.0,0.0,75.9
14.0,0.0,21840.0,21924.0,1.0,3.2,0.0,0.0,5.0,3.0,54.4
14.0,0.0,23048.0,23192.0,1.0,2.9,0.0,1.0,5.0,2.0,47.85
14.0,0.0,24332.0,24418.0,1.0,3.2,0.0,0.0,5.0,3.0,73.6
14.0,0.0,25646.0,25742.0,1.0,3.2,0.0,0.0,5.0,3.0,59.2
14.0,0.0,26712.0,26816.0,1.0,3.0,0.0,1.0,7.0,0.0,31.5
14.0,0.0,27994.0,28062.0,2.0,2.8,0.0,3.0,5.0,0.0,71.4
14.0,0.0,29390.0,29464.0,1.0,2.6,0.0,0.0,5.0,1.0,49.4
14.0,0.0,31088.0,31178.0,0.0,2.8,0.0,0.0,3.0,5.0,44.8
14.0,0.0,32630.0,32724.0,1.0,3.2,0.0,0.0,5.0,3.0,40.0
14.0,0.0,33756.0,33834.0,1.0,3.0,0.0,1.0,7.0,0.0,51.0
14.0,0.0,35292.0,35384.0,2.0,2.8,0.0,3.0,5.0,0.0,51.8
14.0,0.0,36660.0,36740.0,2.0,3.2,0.0,2.0,7.0,0.0,60.8
14.0,0.0,38012.0,38106.0,1.0,2.9,0.0,0.0,5.0,0.0,53.65
14.0,0.0,39430.0,39532.0,1.0,3.2,0.0,0.0,5.0,3.0,52.8
14.0,0.0,40638.0,40756.0,1.0,3.2,0.0,0.0,5.0,3.0,44.8
14.0,0.0,41922.0,42020.0,1.0,3.2,0.0,0.0,5.0,3.0,70.4
14.0,0.0,49482.0,49580.0,1.0,2.8,0.0,2.0,5.0,0.0,67.2
14.0,0.0,53472.0,53568.0,2.0,3.2,0.0,2.0,7.0,0.0,49.6
14.0,0.0,55404.0,55516.0,1.0,2.8,0.0,2.0,5.0,0.0,19.6
14.0,0.0,61000.0,61118.0,1.0,3.2,0.0,0.0,5.0,3.0,65.8
14.0,0.0,62758.0,62864.0,1.0,2.8,0.0,2.0,5.0,0.0,63.0
14.0,0.0,64400.0,64530.0,1.0,3.2,0.0,0.0,5.0,3.0,64.0
14.0,0.0,65856.0,65976.0,1.0,3.0,0.0,1.0,7.0,0.0,45.0
14.0,0.0,67406.0,67526.0,1.0,3.0,0.0,1.0,7.0,0.0,67.5
14.0,0.0,68798.0,68932.0,1.0,3.0,0.0,1.0,7.0,0.0,63.0
14.0,0.0,70346.0,70438.0,2.0,3.2,0.0,2.0,7.0,0.0,75.2
14.0,0.0,71800.0,71932.0,1.0,3.0,0.0,1.0,7.0,0.0,72.0
14.0,0.0,73320.0,73440.0,1.0,3.0,0.0,1.0,7.0,0.0,61.5
14.0,0.0,74942.0,75046.0,1.0,2.7,1.0,0.0,4.0,1.0,54.0
14.0,0.0,76436.0,76574.0,1.0,3.0,0.0,1.0,7.0,0.0,63.0
14.0,0.0,77864.0,77986.0,2.0,2.7,0.0,1.0,7.0,0.0,8.1
14.0,0.0,79620.0,79716.0,1.0,2.8,0.0,2.0,5.0,0.0,58.8
14.0,0.0,81166.0,81324.0,1.0,3.0,0.0,1.0,7.0,0.0,52.5
14.0,0.0,82742.0,82868.0,2.0,3.3,0.0,0.0,7.0,0.0,80.8
14.0,0.0,84482.0,84572.0,2.0,3.2,0.0,2.0,7.0,0.0,80.0
14.0,0.0,85966.0,86072.0,2.0,3.2,0.0,2.0,7.0,0.0,70.4
14.0,0.0,87740.0,87836.0,0.0,3.2,1.0,0.0,4.0,3.0,76.8
14.0,0.0,89080.0,89176.0,1.0,2.9,0.0,0.0,5.0,0.0,30.45
14.0,0.0,90510.0,90604.0,2.0,3.2,0.0,2.0,7.0,0.0,81.6
14.0,0.0,92114.0,92206.0,0.0,3.2,1.0,0.0,4.0,3.0,86.4
14.0,0.0,94824.0,94922.0,1.0,2.9,0.0,0.0,5.0,0.0,73.95
14.0,0.0,96222.0,96340.0,1.0,2.9,0.0,0.0,5.0,0.0,33.35
14.0,0.0,97768.0,97890.0,1.0,3.0,0.0,1.0,7.0,0.0,58.5
14.0,0.0,99488.0,99590.0,1.0,2.9,0.0,1.0,5.0,2.0,60.9
14.0,0.0,101314.0,101412.0,0.0,3.2,1.0,0.0,4.0,3.0,67.2
14.0,0.0,102930.0,103030.0,2.0,2.8,0.0,3.0,5.0,0.0,71.4
14.0,0.0,104536.0,104648.0,2.0,3.3,0.0,0.0,7.0,0.0,37.95
14.0,0.0,106070.0,106154.0,1.0,2.8,0.0,2.0,5.0,0.0,60.2
14.0,0.0,107814.0,107908.0,0.0,3.2,1.0,0.0,4.0,3.0,70.4
14.0,0.0,109244.0,109342.0,1.0,2.9,0.0,0.0,5.0,0.0,68.15
14.0,0.0,110776.0,110878.0,2.0,3.2,0.0,2.0,7.0,0.0,65.6
14.0,0.0,113234.0,113342.0,2.0,2.8,0.0,3.0,5.0,0.0,43.4
14.0,0.0,114978.0,115088.0,0.0,3.2,1.0,0.0,4.0,3.0,52.8
14.0,0.0,116664.0,116770.0,1.0,2.9,0.0,0.0,5.0,0.0,43.5
14.0,0.0,118020.0,118160.0,1.0,3.0,0.0,1.0,7.0,0.0,57.0
14.0,0.0,120030.0,120144.0,0.0,3.2,1.0,0.0,4.0,3.0,54.4
14.0,0.0,121800.0,121902.0,0.0,3.1,1.0,1.0,4.0,2.0,68.2
14.0,0.0,123372.0,123472.0,1.0,2.9,0.0,0.0,5.0,0.0,42.05
14.0,0.0,124700.0,124824.0,1.0,3.0,0.0,1.0,7.0,0.0,67.5
14.0,0.0,126450.0,126550.0,2.0,3.3,1.0,0.0,6.0,0.0,84.15
14.0,0.0,127932.0,128040.0,1.0,3.2,0.0,0.0,5.0,3.0,72.0
14.0,0.0,130172.0,130278.0,0.0,2.8,0.0,0.0,3.0,5.0,58.8
14.0,0.0,132030.0,132130.0,1.0,3.2,0.0,0.0,5.0,3.0,54.4
14.0,0.0,133560.0,133672.0,1.0,2.6,0.0,0.0,5.0,1.0,46.8
14.0,0.0,135320.0,135436.0,1.0,2.9,0.0,0.0,1.0,0.0,56.55
14.0,0.0,137092.0,137196.0,2.0,2.8,0.0,3.0,5.0,0.0,64.4
14.0,0.0,138666.0,138764.0,2.0,3.2,0.0,2.0,7.0,0.0,56.0
14.0,0.0,140382.0,140476.0,1.0,3.2,0.0,0.0,5.0,3.0,57.6
14.0,0.0,142040.0,142144.0,1.0,3.2,0.0,0.0,5.0,3.0,72.0
14.0,0.0,143560.0,143660.0,1.0,3.2,0.0,0.0,5.0,3.0,52.8
14.0,0.0,145092.0,145200.0,1.0,3.2,0.0,0.0,5.0,3.0,67.2
14.0,0.0,146672.0,146792.0,1.0,3.2,0.0,0.0,5.0,3.0,80.0
14.0,0.0,148230.0,148330.0,2.0,2.8,0.0,3.0,5.0,0.0,67.2
17.0,0.0,2592.0,2686.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
17.0,0.0,3960.0,4071.0,1.0,3.0,0.0,2.0,5.0,0.0,67.5
17.0,0.0,5662.0,5771.0,1.0,3.0,0.0,0.0,5.0,0.0,73.5
17.0,0.0,6919.0,7012.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,8027.0,8170.0,1.0,3.3,0.0,3.0,5.0,3.0,61.05
17.0,0.0,9762.0,9860.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,11061.0,11147.0,1.0,3.0,0.0,2.0,5.0,0.0,67.5
17.0,0.0,12154.0,12244.0,1.0,3.0,0.0,1.0,5.0,2.0,73.5
17.0,0.0,13181.0,13265.0,1.0,3.1,0.0,1.0,7.0,0.0,71.3
17.0,0.0,14467.0,14561.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
17.0,0.0,15627.0,15712.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,16823.0,16906.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,18187.0,18278.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
17.0,0.0,19401.0,19491.0,1.0,3.3,0.0,0.0,5.0,3.0,84.15
17.0,0.0,21052.0,21134.0,1.0,3.0,0.0,2.0,5.0,0.0,69.0
17.0,0.0,22267.0,22372.0,2.0,3.4,0.0,2.0,7.0,0.0,86.7
17.0,0.0,23604.0,23691.0,1.0,3.0,0.0,0.0,5.0,0.0,70.5
17.0,0.0,25116.0,25215.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
17.0,0.0,26260.0,26335.0,1.0,3.0,0.0,2.0,5.0,0.0,72.0
17.0,0.0,27694.0,27778.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,28823.0,28929.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
17.0,0.0,30274.0,30350.0,1.0,3.0,0.0,2.0,5.0,0.0,66.0
17.0,0.0,31629.0,31715.0,1.0,3.0,0.0,0.0,5.0,0.0,54.0
17.0,0.0,33016.0,33092.0,1.0,3.0,0.0,2.0,5.0,0.0,66.0
17.0,0.0,34246.0,34340.0,1.0,3.0,0.0,0.0,5.0,0.0,76.5
17.0,0.0,35720.0,35814.0,1.0,3.1,0.0,1.0,7.0,0.0,83.7
17.0,0.0,36984.0,37075.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
17.0,0.0,38138.0,38219.0,1.0,3.0,0.0,2.0,5.0,0.0,63.0
17.0,0.0,39354.0,39452.0,1.0,3.0,0.0,2.0,5.0,0.0,72.0
17.0,0.0,42255.0,42348.0,1.0,3.1,0.0,1.0,7.0,0.0,72.85
17.0,0.0,43690.0,43788.0,2.0,3.4,0.0,2.0,7.0,0.0,68.0
17.0,0.0,45218.0,45333.0,1.0,3.4,0.0,1.0,5.0,4.0,88.4
17.0,0.0,46606.0,46696.0,2.0,3.5,0.0,0.0,7.0,0.0,77.0
17.0,0.0,47805.0,47900.0,1.0,3.4,0.0,1.0,5.0,4.0,74.8
17.0,0.0,48830.0,48934.0,1.0,3.1,0.0,1.0,7.0,0.0,0.0
17.0,0.0,49956.0,50048.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
17.0,0.0,51010.0,51108.0,1.0,3.1,0.0,1.0,7.0,0.0,74.4
17.0,0.0,52008.0,52092.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,53054.0,53145.0,1.0,3.1,0.0,1.0,7.0,0.0,72.85
17.0,0.0,54173.0,54272.0,2.0,3.8,0.0,1.0,9.0,0.0,83.6
17.0,0.0,55164.0,55259.0,1.0,3.4,0.0,1.0,5.0,4.0,76.5
17.0,0.0,56563.0,56652.0,1.0,3.1,0.0,1.0,7.0,0.0,75.95
17.0,0.0,57774.0,57885.0,2.0,3.4,0.0,2.0,7.0,0.0,42.5
17.0,0.0,59216.0,59305.0,1.0,3.1,0.0,1.0,7.0,0.0,65.1
17.0,0.0,60380.0,60467.0,2.0,3.5,0.0,0.0,7.0,0.0,84.0
17.0,0.0,61468.0,61563.0,1.0,3.3,0.0,3.0,5.0,3.0,74.25
17.0,0.0,62710.0,62806.0,2.0,3.8,0.0,1.0,9.0,0.0,91.2
17.0,0.0,63814.0,63896.0,1.0,3.1,0.0,1.0,7.0,0.0,65.1
17.0,0.0,65096.0,65182.0,1.0,3.0,0.0,3.0,5.0,0.0,72.0
17.0,0.0,66332.0,66420.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
17.0,0.0,67537.0,67625.0,1.0,3.3,0.0,3.0,5.0,3.0,70.95
17.0,0.0,68816.0,68903.0,1.0,3.1,0.0,1.0,7.0,0.0,74.4
17.0,0.0,69990.0,70086.0,1.0,3.1,0.0,1.0,7.0,0.0,65.1
17.0,0.0,71162.0,71262.0,1.0,3.4,0.0,1.0,5.0,4.0,85.0
17.0,0.0,72541.0,72634.0,1.0,3.3,0.0,3.0,5.0,3.0,80.85
17.0,0.0,73983.0,74080.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,75056.0,75139.0,1.0,3.1,0.0,1.0,7.0,0.0,60.45
17.0,0.0,76026.0,76105.0,1.0,3.1,0.0,1.0,7.0,0.0,66.65
17.0,0.0,79110.0,79200.0,2.0,3.8,0.0,1.0,9.0,0.0,89.3
17.0,0.0,80152.0,80237.0,1.0,3.1,0.0,1.0,7.0,0.0,69.75
17.0,0.0,81658.0,81751.0,2.0,3.5,0.0,3.0,7.0,0.0,85.75
17.0,0.0,82823.0,82913.0,2.0,3.5,0.0,3.0,7.0,0.0,45.5
17.0,0.0,84097.0,84191.0,1.0,3.0,0.0,0.0,5.0,0.0,54.0
17.0,0.0,85381.0,85465.0,1.0,3.4,0.0,1.0,5.0,4.0,66.3
17.0,0.0,86380.0,86463.0,1.0,3.4,0.0,1.0,5.0,4.0,66.3
17.0,0.0,87409.0,87494.0,1.0,3.4,0.0,1.0,5.0,4.0,76.5
17.0,0.0,88501.0,88593.0,1.0,3.0,0.0,3.0,5.0,0.0,72.0
17.0,0.0,89542.0,89638.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,90712.0,90804.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,91695.0,91780.0,1.0,3.1,0.0,1.0,7.0,0.0,74.4
17.0,0.0,93090.0,93181.0,1.0,3.4,0.0,1.0,5.0,4.0,79.9
17.0,0.0,95786.0,95874.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
17.0,0.0,96878.0,96969.0,2.0,3.5,0.0,3.0,7.0,0.0,82.25
17.0,0.0,97923.0,98018.0,1.0,3.0,0.0,3.0,5.0,0.0,76.5
17.0,0.0,99152.0,99240.0,1.0,3.3,0.0,3.0,5.0,3.0,79.2
17.0,0.0,100266.0,100359.0,1.0,3.4,0.0,1.0,5.0,4.0,68.0
17.0,0.0,101835.0,101933.0,1.0,3.3,0.0,3.0,5.0,3.0,64.35
17.0,0.0,103016.0,103102.0,1.0,3.3,0.0,3.0,5.0,3.0,70.95
17.0,0.0,104277.0,104370.0,2.0,3.5,0.0,3.0,7.0,0.0,57.75
17.0,0.0,105699.0,105769.0,1.0,3.4,0.0,1.0,5.0,4.0,76.5
17.0,0.0,107019.0,107106.0,1.0,3.0,0.0,0.0,5.0,0.0,69.0
17.0,0.0,108177.0,108260.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
17.0,0.0,109564.0,109642.0,1.0,3.0,0.0,0.0,5.0,0.0,76.5
17.0,0.0,110900.0,110985.0,2.0,3.8,0.0,1.0,9.0,0.0,81.7
17.0,0.0,112172.0,112268.0,1.0,3.0,0.0,0.0,5.0,0.0,49.5
17.0,0.0,113568.0,113656.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
17.0,0.0,117873.0,117963.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
17.0,0.0,119002.0,119098.0,2.0,3.5,0.0,3.0,7.0,0.0,73.5
17.0,0.0,120656.0,120741.0,2.0,3.4,0.0,2.0,7.0,0.0,78.2
17.0,0.0,121806.0,121891.0,1.0,3.4,0.0,1.0,5.0,4.0,71.4
17.0,0.0,122947.0,123037.0,2.0,3.5,0.0,3.0,7.0,0.0,68.25
17.0,0.0,124425.0,124514.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
17.0,0.0,125767.0,125862.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,126757.0,126841.0,1.0,3.3,0.0,3.0,5.0,3.0,79.2
17.0,0.0,127988.0,128078.0,2.0,3.4,0.0,2.0,7.0,0.0,78.2
17.0,0.0,129056.0,129143.0,2.0,3.5,0.0,3.0,7.0,0.0,63.0
17.0,0.0,130083.0,130175.0,2.0,3.5,0.0,3.0,7.0,0.0,78.5
17.0,0.0,131379.0,131465.0,0.0,3.4,0.0,3.0,3.0,7.0,81.6
17.0,0.0,132347.0,132432.0,2.0,3.5,0.0,3.0,7.0,0.0,87.5
17.0,0.0,133664.0,133753.0,2.0,3.5,0.0,3.0,7.0,0.0,77.0
17.0,0.0,134864.0,134942.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,136173.0,136258.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,137328.0,137414.0,2.0,3.5,0.0,3.0,7.0,0.0,78.75
17.0,0.0,138466.0,138548.0,2.0,3.5,0.0,0.0,7.0,0.0,68.25
17.0,0.0,139829.0,139918.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,141106.0,141190.0,2.0,3.5,0.0,3.0,7.0,0.0,77.0
17.0,0.0,142434.0,142522.0,1.0,3.1,0.0,1.0,7.0,0.0,63.55
17.0,0.0,143945.0,144050.0,2.0,3.4,0.0,2.0,7.0,0.0,52.7
17.0,0.0,145149.0,145236.0,1.0,3.0,0.0,3.0,5.0,0.0,66.0
17.0,0.0,146506.0,146590.0,2.0,3.4,0.0,2.0,7.0,0.0,86.7
17.0,0.0,147991.0,148078.0,2.0,3.4,0.0,2.0,7.0,0.0,78.2
17.0,0.0,149290.0,149377.0,2.0,3.5,0.0,3.0,7.0,0.0,75.25
17.0,0.0,150413.0,150506.0,2.0,3.5,0.0,3.0,7.0,0.0,80.5
17.0,0.0,151397.0,151486.0,2.0,3.5,0.0,3.0,7.0,0.0,71.75
17.0,0.0,154411.0,154498.0,2.0,3.5,0.0,3.0,7.0,0.0,75.25
17.0,0.0,155847.0,155946.0,2.0,3.5,0.0,0.0,7.0,0.0,73.5
17.0,0.0,157501.0,157584.0,2.0,3.8,0.0,1.0,9.0,0.0,91.2
17.0,0.0,158821.0,158905.0,1.0,3.3,0.0,0.0,5.0,3.0,74.25
17.0,0.0,160178.0,160268.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
17.0,0.0,161296.0,161380.0,2.0,3.5,0.0,3.0,7.0,0.0,31.5
17.0,0.0,162938.0,163022.0,1.0,3.0,0.0,2.0,5.0,0.0,73.5
17.0,0.0,164252.0,164335.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
17.0,0.0,165422.0,165508.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
17.0,0.0,166509.0,166594.0,1.0,3.4,0.0,1.0,5.0,4.0,74.8
17.0,0.0,167970.0,168056.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,169355.0,169438.0,2.0,3.4,0.0,2.0,7.0,0.0,71.4
17.0,0.0,170652.0,170735.0,1.0,3.0,0.0,0.0,5.0,0.0,69.0
17.0,0.0,172113.0,172197.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,173135.0,173215.0,1.0,3.9,0.0,1.0,5.0,6.0,81.9
17.0,0.0,174489.0,174575.0,1.0,3.1,0.0,1.0,7.0,0.0,77.5
17.0,0.0,175903.0,175989.0,1.0,3.0,0.0,0.0,5.0,0.0,63.0
17.0,0.0,177127.0,177208.0,2.0,3.5,0.0,3.0,7.0,0.0,75.25
17.0,0.0,178566.0,178649.0,2.0,3.4,0.0,2.0,7.0,0.0,76.5
17.0,0.0,179975.0,180045.0,2.0,3.4,0.0,2.0,7.0,0.0,81.6
17.0,0.0,181452.0,181565.0,2.0,3.5,0.0,0.0,7.0,0.0,71.75
17.0,0.0,182990.0,183073.0,2.0,3.5,0.0,3.0,7.0,0.0,35.0
17.0,0.0,184207.0,184293.0,1.0,3.3,0.0,3.0,5.0,3.0,69.3
17.0,0.0,185516.0,185603.0,2.0,3.8,0.0,1.0,9.0,0.0,39.9
17.0,0.0,187006.0,187092.0,2.0,3.5,0.0,3.0,7.0,0.0,85.75
17.0,0.0,188322.0,188413.0,1.0,3.0,0.0,0.0,5.0,0.0,67.5
17.0,0.0,189477.0,189566.0,1.0,3.3,0.0,3.0,5.0,3.0,57.75
17.0,0.0,190631.0,190723.0,1.0,3.3,0.0,3.0,5.0,3.0,77.55
17.0,0.0,193876.0,193959.0,1.0,3.4,0.0,1.0,5.0,4.0,64.6
17.0,0.0,195076.0,195168.0,1.0,3.3,0.0,3.0,5.0,3.0,61.05
17.0,0.0,196780.0,196877.0,1.0,3.9,0.0,1.0,5.0,6.0,83.85
17.0,0.0,198033.0,198114.0,2.0,3.8,0.0,1.0,9.0,0.0,91.2
17.0,0.0,199465.0,199554.0,2.0,3.8,0.0,1.0,9.0,0.0,76.0
17.0,0.0,203343.0,203422.0,1.0,3.0,0.0,3.0,5.0,0.0,76.5
17.0,0.0,204679.0,204768.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
17.0,0.0,205643.0,205832.0,1.0,3.7,0.0,3.0,5.0,5.0,83.25
17.0,0.0,206920.0,206998.0,1.0,3.3,0.0,3.0,5.0,3.0,69.3
17.0,0.0,208002.0,208087.0,0.0,3.4,0.0,3.0,3.0,7.0,81.6
17.0,0.0,209255.0,209340.0,2.0,3.5,0.0,3.0,7.0,0.0,80.5
17.0,0.0,210292.0,210371.0,1.0,3.4,0.0,1.0,5.0,4.0,76.5
17.0,0.0,211868.0,211943.0,1.0,3.9,0.0,1.0,5.0,6.0,93.6
17.0,0.0,212889.0,212998.0,2.0,3.8,0.0,1.0,9.0,0.0,91.2
17.0,0.0,214059.0,214150.0,1.0,3.4,0.0,1.0,5.0,0.0,78.2
17.0,0.0,215297.0,215381.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,216751.0,216837.0,2.0,3.4,0.0,2.0,7.0,0.0,66.3
17.0,0.0,218136.0,218224.0,2.0,3.8,0.0,1.0,9.0,0.0,74.1
17.0,0.0,219463.0,219547.0,1.0,3.4,0.0,1.0,5.0,4.0,73.1
17.0,0.0,220846.0,220974.0,1.0,3.4,0.0,1.0,5.0,4.0,0.0
17.0,0.0,222431.0,222514.0,1.0,3.0,0.0,2.0,5.0,0.0,73.5
17.0,0.0,223966.0,224057.0,2.0,3.4,0.0,2.0,7.0,0.0,64.6
17.0,0.0,225275.0,225357.0,1.0,3.3,0.0,3.0,5.0,3.0,74.25
17.0,0.0,226799.0,226883.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
17.0,0.0,228063.0,228166.0,1.0,3.3,0.0,3.0,5.0,3.0,82.5
17.0,0.0,229380.0,229467.0,1.0,3.4,0.0,1.0,5.0,4.0,71.4
17.0,0.0,230619.0,230702.0,1.0,3.4,0.0,1.0,5.0,4.0,73.1
18.0,0.0,7192.0,7380.0,1.0,3.1,0.0,1.0,7.0,0.0,79.05
18.0,0.0,8754.0,8868.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
18.0,0.0,10200.0,10300.0,1.0,3.0,0.0,0.0,5.0,0.0,70.5
18.0,0.0,11614.0,11724.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
18.0,0.0,13026.0,13126.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
18.0,0.0,14584.0,14678.0,2.0,3.4,0.0,2.0,7.0,0.0,78.2
18.0,0.0,16042.0,16124.0,1.0,3.0,0.0,0.0,5.0,0.0,76.5
18.0,0.0,17304.0,17492.0,1.0,3.1,0.0,1.0,7.0,0.0,83.7
18.0,0.0,18628.0,18774.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
18.0,0.0,20116.0,20198.0,1.0,3.0,0.0,0.0,5.0,0.0,81.0
18.0,0.0,21458.0,21546.0,2.0,3.4,0.0,2.0,7.0,0.0,85.0
18.0,0.0,22996.0,23082.0,1.0,3.0,0.0,0.0,5.0,0.0,72.0
18.0,0.0,25506.0,25648.0,1.0,3.4,0.0,1.0,5.0,4.0,78.2
18.0,0.0,26878.0,27014.0,1.0,3.1,0.0,1.0,7.0,0.0,68.2
18.0,0.0,27990.0,28118.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
18.0,0.0,29386.0,29524.0,1.0,3.0,0.0,3.0,5.0,0.0,58.5
18.0,0.0,30634.0,30788.0,1.0,3.3,0.0,3.0,5.0,3.0,80.85
18.0,0.0,31988.0,32138.0,2.0,3.8,0.0,1.0,9.0,0.0,68.4
18.0,0.0,33200.0,33352.0,1.0,3.1,0.0,1.0,7.0,0.0,75.95
18.0,0.0,34632.0,34766.0,1.0,3.3,0.0,3.0,5.0,3.0,84.15
18.0,0.0,36090.0,36184.0,2.0,3.4,0.0,2.0,7.0,0.0,85.0
18.0,0.0,37242.0,37378.0,1.0,3.4,0.0,1.0,5.0,4.0,86.7
18.0,0.0,38616.0,38700.0,2.0,3.5,0.0,0.0,7.0,0.0,91.0
18.0,0.0,40018.0,40166.0,1.0,3.4,0.0,1.0,5.0,4.0,81.6
18.0,0.0,42590.0,42736.0,1.0,3.0,0.0,3.0,5.0,0.0,49.5
18.0,0.0,43910.0,44056.0,2.0,3.8,0.0,1.0,9.0,0.0,91.2
18.0,0.0,45006.0,45152.0,2.0,3.8,0.0,1.0,9.0,0.0,55.1
18.0,0.0,46534.0,46664.0,1.0,3.3,0.0,3.0,5.0,3.0,74.25
18.0,0.0,47658.0,47800.0,1.0,3.0,0.0,3.0,5.0,0.0,81.0
18.0,0.0,48896.0,49054.0,1.0,3.3,0.0,3.0,5.0,3.0,79.2
18.0,0.0,50056.0,50198.0,1.0,3.9,0.0,1.0,5.0,6.0,87.75
18.0,0.0,51694.0,51780.0,1.0,3.0,0.0,0.0,5.0,0.0,76.5
18.0,0.0,52918.0,53050.0,2.0,3.8,0.0,1.0,9.0,0.0,95.0
18.0,0.0,54188.0,54320.0,2.0,3.5,0.0,3.0,7.0,0.0,96.25
18.0,0.0,55520.0,55656.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
18.0,0.0,57050.0,57182.0,2.0,3.5,0.0,3.0,7.0,0.0,89.25
18.0,0.0,59644.0,59778.0,1.0,3.3,0.0,3.0,5.0,3.0,79.2
18.0,0.0,61194.0,61278.0,2.0,3.4,0.0,2.0,7.0,0.0,86.7
18.0,0.0,62180.0,62330.0,2.0,3.5,0.0,3.0,7.0,0.0,42.0
18.0,0.0,63734.0,63868.0,1.0,3.4,0.0,1.0,5.0,4.0,78.2
18.0,0.0,65214.0,65294.0,2.0,3.4,0.0,2.0,7.0,0.0,83.3
18.0,0.0,66548.0,66686.0,2.0,3.5,0.0,3.0,7.0,0.0,82.25
18.0,0.0,67958.0,68040.0,2.0,3.4,0.0,2.0,7.0,0.0,78.5
